subject_id,collected_at,x,y,ts,dx,dy,pressure
akshitm,2026-06-26T05:37:31.963Z,709.0,465.0,240762.10000000897,-25.0,11.0,0.5
akshitm,2026-06-26T05:37:31.963Z,665.0,487.0,240778.80000001192,-44.0,22.0,0.5
akshitm,2026-06-26T05:37:31.963Z,620.0,508.0,240796.60000000897,-45.0,21.0,0.5
akshitm,2026-06-26T05:37:31.963Z,568.0,529.0,240812.20000000295,-52.0,21.0,0.5
akshitm,2026-06-26T05:37:31.963Z,532.0,540.0,240829.0,-36.0,11.0,0.5
akshitm,2026-06-26T05:37:31.963Z,506.0,546.0,240845.40000000596,-26.0,6.0,0.5
akshitm,2026-06-26T05:37:31.963Z,488.0,549.0,240862.20000000295,-18.0,3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,476.0,550.0,240878.90000000596,-12.0,1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,472.0,550.0,240895.5,-4.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,470.0,550.0,240912.30000001192,-2.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,469.0,549.0,240928.90000000596,-1.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,469.0,549.0,240945.5,0.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,468.0,546.0,240962.30000001192,-1.0,-3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,467.0,544.0,240978.90000000596,-1.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,464.0,541.0,240996.60000000897,-3.0,-3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,461.0,538.0,241028.80000001192,-3.0,-3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,460.0,538.0,241045.60000000897,-1.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,458.0,537.0,241062.20000000295,-2.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,457.0,537.0,241079.0,-1.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,455.0,536.0,241095.60000000897,-2.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,452.0,535.0,241112.30000001192,-3.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,449.0,534.0,241129.30000001192,-3.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,446.0,533.0,241145.60000000897,-3.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,444.0,533.0,241162.40000000596,-2.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,443.0,533.0,241178.90000000596,-1.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,442.0,533.0,241195.5,-1.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,441.0,533.0,241212.30000001192,-1.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,440.0,533.0,241229.10000000897,-1.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,438.0,533.0,241245.60000000897,-2.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,437.0,533.0,241262.40000000596,-1.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,436.0,533.0,241278.80000001192,-1.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1045.0,553.0,242345.80000001192,609.0,20.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1039.0,553.0,242362.40000000596,-6.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1027.0,553.0,242379.0,-12.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1000.0,557.0,242395.80000001192,-27.0,4.0,0.5
akshitm,2026-06-26T05:37:31.963Z,953.0,562.0,242412.40000000596,-47.0,5.0,0.5
akshitm,2026-06-26T05:37:31.963Z,910.0,565.0,242428.90000000596,-43.0,3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,858.0,566.0,242446.60000000897,-52.0,1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,805.0,568.0,242462.5,-53.0,2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,769.0,569.0,242479.10000000897,-36.0,1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,724.0,569.0,242495.70000000295,-45.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,687.0,569.0,242512.70000000295,-37.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,667.0,566.0,242527.90000000596,-20.0,-3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,653.0,564.0,242546.20000000295,-14.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,637.0,560.0,242561.40000000596,-16.0,-4.0,0.5
akshitm,2026-06-26T05:37:31.963Z,629.0,559.0,242579.40000000596,-8.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,623.0,557.0,242595.90000000596,-6.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,619.0,557.0,242612.60000000897,-4.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,615.0,557.0,242629.20000000295,-4.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,609.0,557.0,242645.90000000596,-6.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,602.0,557.0,242662.30000001192,-7.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,592.0,557.0,242679.20000000295,-10.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,582.0,557.0,242694.80000001192,-10.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,567.0,557.0,242712.30000001192,-15.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,562.0,557.0,242727.90000000596,-5.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,548.0,554.0,242745.80000001192,-14.0,-3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,539.0,550.0,242762.20000000295,-9.0,-4.0,0.5
akshitm,2026-06-26T05:37:31.963Z,534.0,547.0,242779.90000000596,-5.0,-3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,526.0,543.0,242812.30000001192,-8.0,-4.0,0.5
akshitm,2026-06-26T05:37:31.963Z,522.0,541.0,242829.0,-4.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,518.0,539.0,242845.60000000897,-4.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,514.0,537.0,242862.20000000295,-4.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,509.0,536.0,242879.10000000897,-5.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,504.0,535.0,242895.60000000897,-5.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,497.0,535.0,242912.30000001192,-7.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,491.0,535.0,242928.90000000596,-6.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,485.0,535.0,242945.70000000295,-6.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,476.0,535.0,242962.30000001192,-9.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,470.0,537.0,242980.0,-6.0,2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,461.0,540.0,243012.20000000295,-9.0,3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,458.0,541.0,243029.80000001192,-3.0,1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,455.0,542.0,243045.80000001192,-3.0,1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,453.0,542.0,243062.20000000295,-2.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,452.0,542.0,243079.10000000897,-1.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,450.0,542.0,243095.90000000596,-2.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,450.0,542.0,243112.20000000295,0.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,449.0,541.0,243129.0,-1.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,448.0,540.0,243145.60000000897,-1.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,448.0,539.0,243162.40000000596,0.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1082.0,716.0,243879.0,634.0,177.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1075.0,716.0,244079.30000001192,-7.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1056.0,711.0,244095.80000001192,-19.0,-5.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1029.0,705.0,244112.30000001192,-27.0,-6.0,0.5
akshitm,2026-06-26T05:37:31.963Z,980.0,698.0,244129.20000000295,-49.0,-7.0,0.5
akshitm,2026-06-26T05:37:31.963Z,910.0,691.0,244145.10000000897,-70.0,-7.0,0.5
akshitm,2026-06-26T05:37:31.963Z,838.0,684.0,244162.70000000295,-72.0,-7.0,0.5
akshitm,2026-06-26T05:37:31.963Z,770.0,673.0,244179.30000001192,-68.0,-11.0,0.5
akshitm,2026-06-26T05:37:31.963Z,704.0,653.0,244196.0,-66.0,-20.0,0.5
akshitm,2026-06-26T05:37:31.963Z,661.0,633.0,244212.60000000897,-43.0,-20.0,0.5
akshitm,2026-06-26T05:37:31.963Z,616.0,607.0,244229.30000001192,-45.0,-26.0,0.5
akshitm,2026-06-26T05:37:31.963Z,591.0,594.0,244246.10000000897,-25.0,-13.0,0.5
akshitm,2026-06-26T05:37:31.963Z,569.0,582.0,244262.60000000897,-22.0,-12.0,0.5
akshitm,2026-06-26T05:37:31.963Z,555.0,574.0,244279.30000001192,-14.0,-8.0,0.5
akshitm,2026-06-26T05:37:31.963Z,546.0,568.0,244296.10000000897,-9.0,-6.0,0.5
akshitm,2026-06-26T05:37:31.963Z,542.0,564.0,244311.40000000596,-4.0,-4.0,0.5
akshitm,2026-06-26T05:37:31.963Z,537.0,561.0,244328.70000000295,-5.0,-3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,534.0,559.0,244345.5,-3.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,533.0,559.0,244362.30000001192,-1.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,533.0,559.0,244379.0,0.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,533.0,559.0,244464.40000000596,0.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,528.0,559.0,244495.70000000295,-5.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,519.0,559.0,244512.20000000295,-9.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,506.0,559.0,244528.90000000596,-13.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,494.0,557.0,244545.70000000295,-12.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,480.0,555.0,244563.20000000295,-14.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,467.0,552.0,244578.0,-13.0,-3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,455.0,550.0,244595.60000000897,-12.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,448.0,550.0,244612.40000000596,-7.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,440.0,549.0,244629.0,-8.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,434.0,548.0,244645.70000000295,-6.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,430.0,547.0,244662.30000001192,-4.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,426.0,546.0,244679.0,-4.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,424.0,545.0,244695.60000000897,-2.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,422.0,544.0,244712.30000001192,-2.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,421.0,543.0,244729.0,-1.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,420.0,543.0,244746.70000000295,-1.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1059.0,823.0,245645.60000000897,639.0,280.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1058.0,823.0,245779.30000001192,-1.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1047.0,823.0,245796.10000000897,-11.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1028.0,823.0,245812.60000000897,-19.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,983.0,815.0,245829.20000000295,-45.0,-8.0,0.5
akshitm,2026-06-26T05:37:31.963Z,925.0,802.0,245845.70000000295,-58.0,-13.0,0.5
akshitm,2026-06-26T05:37:31.963Z,838.0,775.0,245862.40000000596,-87.0,-27.0,0.5
akshitm,2026-06-26T05:37:31.963Z,807.0,765.0,245879.20000000295,-31.0,-10.0,0.5
akshitm,2026-06-26T05:37:31.963Z,724.0,733.0,245896.10000000897,-83.0,-32.0,0.5
akshitm,2026-06-26T05:37:31.963Z,688.0,716.0,245911.90000000596,-36.0,-17.0,0.5
akshitm,2026-06-26T05:37:31.963Z,651.0,695.0,245929.20000000295,-37.0,-21.0,0.5
akshitm,2026-06-26T05:37:31.963Z,630.0,681.0,245946.0,-21.0,-14.0,0.5
akshitm,2026-06-26T05:37:31.963Z,609.0,669.0,245962.70000000295,-21.0,-12.0,0.5
akshitm,2026-06-26T05:37:31.963Z,595.0,662.0,245979.40000000596,-14.0,-7.0,0.5
akshitm,2026-06-26T05:37:31.963Z,582.0,657.0,245996.20000000295,-13.0,-5.0,0.5
akshitm,2026-06-26T05:37:31.963Z,569.0,654.0,246012.70000000295,-13.0,-3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,557.0,651.0,246029.30000001192,-12.0,-3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,547.0,648.0,246046.10000000897,-10.0,-3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,536.0,646.0,246062.60000000897,-11.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,527.0,643.0,246079.30000001192,-9.0,-3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,519.0,640.0,246096.0,-8.0,-3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,512.0,636.0,246112.30000001192,-7.0,-4.0,0.5
akshitm,2026-06-26T05:37:31.963Z,506.0,631.0,246129.10000000897,-6.0,-5.0,0.5
akshitm,2026-06-26T05:37:31.963Z,500.0,624.0,246145.70000000295,-6.0,-7.0,0.5
akshitm,2026-06-26T05:37:31.963Z,494.0,612.0,246162.30000001192,-6.0,-12.0,0.5
akshitm,2026-06-26T05:37:31.963Z,486.0,598.0,246180.0,-8.0,-14.0,0.5
akshitm,2026-06-26T05:37:31.963Z,480.0,585.0,246195.60000000897,-6.0,-13.0,0.5
akshitm,2026-06-26T05:37:31.963Z,472.0,569.0,246212.30000001192,-8.0,-16.0,0.5
akshitm,2026-06-26T05:37:31.963Z,465.0,556.0,246229.0,-7.0,-13.0,0.5
akshitm,2026-06-26T05:37:31.963Z,459.0,548.0,246245.5,-6.0,-8.0,0.5
akshitm,2026-06-26T05:37:31.963Z,454.0,541.0,246262.40000000596,-5.0,-7.0,0.5
akshitm,2026-06-26T05:37:31.963Z,450.0,538.0,246279.10000000897,-4.0,-3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,445.0,535.0,246295.70000000295,-5.0,-3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,439.0,532.0,246312.30000001192,-6.0,-3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,437.0,531.0,246328.90000000596,-2.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,436.0,531.0,246345.60000000897,-1.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,435.0,531.0,246362.30000001192,-1.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,435.0,531.0,246394.10000000897,0.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,435.0,532.0,246412.20000000295,0.0,1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,435.0,532.0,246429.10000000897,0.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1046.0,651.0,247562.90000000596,611.0,119.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1038.0,651.0,247579.10000000897,-8.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1012.0,648.0,247596.0,-26.0,-3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,941.0,644.0,247612.60000000897,-71.0,-4.0,0.5
akshitm,2026-06-26T05:37:31.963Z,908.0,642.0,247629.30000001192,-33.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,845.0,637.0,247646.0,-63.0,-5.0,0.5
akshitm,2026-06-26T05:37:31.963Z,741.0,622.0,247662.5,-104.0,-15.0,0.5
akshitm,2026-06-26T05:37:31.963Z,696.0,611.0,247679.30000001192,-45.0,-11.0,0.5
akshitm,2026-06-26T05:37:31.963Z,647.0,593.0,247695.80000001192,-49.0,-18.0,0.5
akshitm,2026-06-26T05:37:31.963Z,621.0,581.0,247712.5,-26.0,-12.0,0.5
akshitm,2026-06-26T05:37:31.963Z,600.0,568.0,247727.90000000596,-21.0,-13.0,0.5
akshitm,2026-06-26T05:37:31.963Z,591.0,561.0,247745.70000000295,-9.0,-7.0,0.5
akshitm,2026-06-26T05:37:31.963Z,584.0,555.0,247761.30000001192,-7.0,-6.0,0.5
akshitm,2026-06-26T05:37:31.963Z,579.0,551.0,247778.10000000897,-5.0,-4.0,0.5
akshitm,2026-06-26T05:37:31.963Z,575.0,549.0,247794.90000000596,-4.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,572.0,548.0,247811.40000000596,-3.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,570.0,547.0,247828.0,-2.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,567.0,547.0,247845.0,-3.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,565.0,547.0,247862.60000000897,-2.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,558.0,546.0,247894.60000000897,-7.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,553.0,546.0,247911.30000001192,-5.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,547.0,546.0,247929.0,-6.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,541.0,546.0,247946.60000000897,-6.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,533.0,549.0,247962.40000000596,-8.0,3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,524.0,552.0,247979.0,-9.0,3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,514.0,554.0,247995.5,-10.0,2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,503.0,555.0,248012.30000001192,-11.0,1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,493.0,555.0,248028.90000000596,-10.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,484.0,553.0,248046.60000000897,-9.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,479.0,552.0,248061.30000001192,-5.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,474.0,551.0,248078.90000000596,-5.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,471.0,549.0,248095.70000000295,-3.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,468.0,548.0,248113.30000001192,-3.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,465.0,548.0,248145.60000000897,-3.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,463.0,548.0,248162.30000001192,-2.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,460.0,548.0,248179.10000000897,-3.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,457.0,548.0,248195.70000000295,-3.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,452.0,548.0,248213.40000000596,-5.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,445.0,547.0,248229.10000000897,-7.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,439.0,545.0,248246.60000000897,-6.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,432.0,543.0,248261.60000000897,-7.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,428.0,542.0,248279.10000000897,-4.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,425.0,540.0,248295.70000000295,-3.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,423.0,539.0,248313.40000000596,-2.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1054.0,349.0,249294.30000001192,631.0,-190.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1052.0,350.0,249495.40000000596,-2.0,1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1045.0,355.0,249503.30000001192,-7.0,5.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1040.0,355.0,249512.90000000596,-5.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1008.0,368.0,249529.20000000295,-32.0,13.0,0.5
akshitm,2026-06-26T05:37:31.963Z,979.0,377.0,249546.60000000897,-29.0,9.0,0.5
akshitm,2026-06-26T05:37:31.963Z,951.0,386.0,249563.0,-28.0,9.0,0.5
akshitm,2026-06-26T05:37:31.963Z,923.0,395.0,249579.5,-28.0,9.0,0.5
akshitm,2026-06-26T05:37:31.963Z,890.0,410.0,249596.10000000897,-33.0,15.0,0.5
akshitm,2026-06-26T05:37:31.963Z,858.0,424.0,249612.70000000295,-32.0,14.0,0.5
akshitm,2026-06-26T05:37:31.963Z,828.0,433.0,249629.40000000596,-30.0,9.0,0.5
akshitm,2026-06-26T05:37:31.963Z,810.0,438.0,249646.10000000897,-18.0,5.0,0.5
akshitm,2026-06-26T05:37:31.963Z,789.0,442.0,249661.5,-21.0,4.0,0.5
akshitm,2026-06-26T05:37:31.963Z,762.0,448.0,249678.5,-27.0,6.0,0.5
akshitm,2026-06-26T05:37:31.963Z,738.0,455.0,249696.10000000897,-24.0,7.0,0.5
akshitm,2026-06-26T05:37:31.963Z,710.0,465.0,249712.80000001192,-28.0,10.0,0.5
akshitm,2026-06-26T05:37:31.963Z,679.0,476.0,249729.40000000596,-31.0,11.0,0.5
akshitm,2026-06-26T05:37:31.963Z,646.0,489.0,249746.10000000897,-33.0,13.0,0.5
akshitm,2026-06-26T05:37:31.963Z,616.0,501.0,249762.5,-30.0,12.0,0.5
akshitm,2026-06-26T05:37:31.963Z,589.0,513.0,249779.0,-27.0,12.0,0.5
akshitm,2026-06-26T05:37:31.963Z,573.0,521.0,249795.70000000295,-16.0,8.0,0.5
akshitm,2026-06-26T05:37:31.963Z,555.0,528.0,249813.40000000596,-18.0,7.0,0.5
akshitm,2026-06-26T05:37:31.963Z,547.0,531.0,249827.90000000596,-8.0,3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,539.0,533.0,249844.70000000295,-8.0,2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,533.0,534.0,249861.30000001192,-6.0,1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,528.0,534.0,249878.20000000295,-5.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,523.0,533.0,249895.70000000295,-5.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,520.0,532.0,249912.40000000596,-3.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,518.0,532.0,249929.0,-2.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,516.0,530.0,249946.70000000295,-2.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,510.0,526.0,249979.10000000897,-6.0,-4.0,0.5
akshitm,2026-06-26T05:37:31.963Z,506.0,524.0,249995.70000000295,-4.0,-2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,503.0,523.0,250012.5,-3.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,499.0,522.0,250029.0,-4.0,-1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,495.0,522.0,250046.80000001192,-4.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,487.0,522.0,250079.30000001192,-8.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,484.0,523.0,250096.80000001192,-3.0,1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,480.0,526.0,250112.40000000596,-4.0,3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,477.0,528.0,250129.10000000897,-3.0,2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,474.0,531.0,250145.80000001192,-3.0,3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,472.0,532.0,250162.40000000596,-2.0,1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,471.0,533.0,250179.20000000295,-1.0,1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,469.0,534.0,250195.70000000295,-2.0,1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,468.0,535.0,250213.40000000596,-1.0,1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,466.0,537.0,250245.70000000295,-2.0,2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,465.0,537.0,250263.30000001192,-1.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,463.0,539.0,250295.80000001192,-2.0,2.0,0.5
akshitm,2026-06-26T05:37:31.963Z,462.0,539.0,250312.5,-1.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,460.0,539.0,250329.10000000897,-2.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,456.0,539.0,250346.20000000295,-4.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,452.0,540.0,250378.60000000897,-4.0,1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,449.0,540.0,250395.80000001192,-3.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,446.0,540.0,250412.40000000596,-3.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,443.0,540.0,250430.10000000897,-3.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,440.0,540.0,250461.5,-3.0,0.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1067.0,392.0,251606.20000000295,627.0,-148.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1058.0,393.0,251630.40000000596,-9.0,1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,1012.0,408.0,251646.40000000596,-46.0,15.0,0.5
akshitm,2026-06-26T05:37:31.963Z,960.0,423.0,251662.90000000596,-52.0,15.0,0.5
akshitm,2026-06-26T05:37:31.963Z,928.0,433.0,251678.30000001192,-32.0,10.0,0.5
akshitm,2026-06-26T05:37:31.963Z,816.0,464.0,251696.20000000295,-112.0,31.0,0.5
akshitm,2026-06-26T05:37:31.963Z,736.0,486.0,251712.80000001192,-80.0,22.0,0.5
akshitm,2026-06-26T05:37:31.963Z,651.0,508.0,251729.5,-85.0,22.0,0.5
akshitm,2026-06-26T05:37:31.963Z,574.0,530.0,251746.10000000897,-77.0,22.0,0.5
akshitm,2026-06-26T05:37:31.963Z,532.0,542.0,251762.80000001192,-42.0,12.0,0.5
akshitm,2026-06-26T05:37:31.963Z,501.0,552.0,251779.60000000897,-31.0,10.0,0.5
akshitm,2026-06-26T05:37:31.963Z,473.0,562.0,251796.10000000897,-28.0,10.0,0.5
akshitm,2026-06-26T05:37:31.963Z,454.0,567.0,251812.80000001192,-19.0,5.0,0.5
akshitm,2026-06-26T05:37:31.963Z,441.0,571.0,251829.40000000596,-13.0,4.0,0.5
akshitm,2026-06-26T05:37:31.963Z,428.0,574.0,251846.10000000897,-13.0,3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,419.0,577.0,251862.5,-9.0,3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,410.0,580.0,251879.20000000295,-9.0,3.0,0.5
akshitm,2026-06-26T05:37:31.963Z,402.0,581.0,251895.80000001192,-8.0,1.0,0.5
akshitm,2026-06-26T05:37:31.963Z,397.0,581.0,251912.40000000596,-5.0,0.0,0.5
