subject_id,collected_at,trial_index,target_x,target_y,click_x,click_y,appeared_at,clicked_at,travel_time_ms,error_px
test-verif,2026-06-26T11:37:02.725Z,6,454.6144846259439,482.20330523487337,459,464,30122.199999999953,30831.299999999814,709.0999999998603,18.724130595839444
test-verif,2026-06-26T11:37:02.725Z,7,116.58564800559571,609.1475947618758,111,601,30922.899999999907,32030.699999999953,1107.8000000000466,9.878398860451073
test-verif,2026-06-26T11:37:02.725Z,8,188.43914116030302,269.559326608359,181,272,32122.0,32931.299999999814,809.2999999998137,7.829285267990873
test-verif,2026-06-26T11:37:02.725Z,9,113.46050203363039,697.7543965965762,106,707,33022.5,33798.19999999995,775.6999999999534,11.880247172816135
test-verif,2026-06-26T11:37:02.725Z,10,222.63555762836083,712.1295473204827,234,717,33890.09999999986,34665.19999999995,775.1000000000931,12.364136028114725
test-verif,2026-06-26T11:37:02.725Z,11,696.7383362970818,714.8612110710009,704,715,34756.69999999995,35880.799999999814,1124.0999999998603,7.26298988716717
test-verif,2026-06-26T11:37:02.725Z,12,295.16444807107143,614.279325701076,305,621,35971.39999999991,36780.299999999814,808.8999999999069,11.912411375488507
test-verif,2026-06-26T11:37:02.725Z,13,234.04176102166053,604.3078441946898,230,608,36871.09999999986,37730.5,859.4000000001397,5.474289602030603
test-verif,2026-06-26T11:37:02.725Z,14,110.803499173781,426.2961325795737,114,417,37821.799999999814,38581.0,759.2000000001863,9.830345796004833
test-verif,2026-06-26T11:37:02.725Z,15,327.1354897525178,333.2880667820573,323,334,38672.299999999814,39530.69999999995,858.4000000001397,4.196322723527111
test-verif,2026-06-26T11:37:02.725Z,16,599.3180692205742,513.4336924865516,600,522,39622.39999999991,40631.19999999995,1008.8000000000466,8.593407589710262
test-verif,2026-06-26T11:37:02.725Z,17,433.6408549175974,528.4414903511022,435,544,40722.39999999991,41830.59999999986,1108.1999999999534,15.617762254877166
test-verif,2026-06-26T11:37:02.725Z,18,693.8011149170985,628.3711978825886,694,629,41922.299999999814,43063.89999999991,1141.6000000000931,0.6595054048768558
test-verif,2026-06-26T11:37:02.725Z,19,135.80193727106132,436.8176942261549,137,432,43154.59999999986,44114.59999999986,960.0,4.964426649593927
test-verif,2026-06-26T11:37:02.725Z,20,579.547741967885,104.3761186675164,589,107,44206.19999999995,45198.5,992.3000000000466,9.80968578256398
test-verif,2026-06-26T11:37:02.725Z,21,187.84549833767545,648.237530216236,192,646,45290.19999999995,46265.299999999814,975.0999999998603,4.718731347600385
test-verif,2026-06-26T11:37:02.725Z,22,212.72550876911905,592.0417226467928,216,586,46356.09999999986,47081.09999999986,725.0,6.87202338193672
test-verif,2026-06-26T11:37:02.725Z,23,137.56958671773648,370.79181905121305,142,362,47172.59999999986,48130.59999999986,958.0,9.845031441337797
test-verif,2026-06-26T11:37:02.725Z,24,156.89037227391105,428.6625515683893,150,427,48221.39999999991,48830.69999999995,609.3000000000466,7.088110311686457
test-verif,2026-06-26T11:37:02.725Z,25,546.9746333198088,471.4020681583163,550,473,48922.19999999995,49997.39999999991,1075.1999999999534,3.4214367917992465
test-verif,2026-06-26T11:38:31.713Z,1,73.00985014331366,577.8201812382872,87,584,111608.5,112517.0,908.5,15.294262092044793
test-verif,2026-06-26T11:38:31.713Z,2,645.8857701589342,237.54108271830185,645,236,112607.8999999999,113549.0,941.1000000000931,1.7775051952404817
test-verif,2026-06-26T11:38:31.713Z,3,85.44493408000571,694.6113760283056,94,696,113640.19999999995,114466.29999999981,826.0999999998603,8.667031177410873
test-verif,2026-06-26T11:38:31.713Z,4,441.1452702217673,112.72230538815494,454,124,114556.8999999999,115516.5,959.6000000000931,17.100598627808957
test-verif,2026-06-26T11:38:31.713Z,5,280.09442174520655,106.58219901377987,291,112,115608.09999999986,116516.69999999995,908.6000000000931,12.177200195353267
test-verif,2026-06-26T11:38:31.713Z,6,650.1553573092624,177.02445121962302,650,167,116607.79999999981,117449.5,841.7000000001863,10.025654998459835
test-verif,2026-06-26T11:38:31.713Z,7,302.9802579744367,687.8091449496076,306,702,117541.09999999986,118584.59999999986,1043.5,14.50859086755848
test-verif,2026-06-26T11:38:31.713Z,8,680.8865492842395,419.2987431465028,689,416,118675.5,119916.09999999986,1240.5999999998603,8.75841246252269
test-verif,2026-06-26T11:38:31.713Z,9,584.0260445344203,515.2807642974717,568,515,120007.0,120832.8999999999,825.8999999999069,16.02850373584376
test-verif,2026-06-26T11:38:31.713Z,10,348.328708984413,210.10160200845752,343,213,120924.19999999995,121799.69999999995,875.5,6.065958321480753
test-verif,2026-06-26T11:38:31.713Z,11,69.97605427578526,523.5401707577744,65,522,121890.69999999995,122716.3999999999,825.6999999999534,5.2089578726136825
test-verif,2026-06-26T11:38:31.713Z,12,231.79173352586514,169.14730087395247,241,170,122807.29999999981,123549.59999999986,742.3000000000466,9.247662799769369
test-verif,2026-06-26T11:38:31.713Z,13,346.6680005038341,698.5582282373216,347,679,123640.5,125149.5,1509.0,19.561045867964687
test-verif,2026-06-26T11:38:31.713Z,14,213.07189527822587,587.1566939535817,208,590,125240.79999999981,126417.09999999986,1176.3000000000466,5.814508662551705
test-verif,2026-06-26T11:38:31.713Z,15,512.1557255528018,457.3133280350907,506,464,126508.19999999995,127299.59999999986,791.3999999999069,9.088703925627701
test-verif,2026-06-26T11:38:31.713Z,16,135.2398310716119,203.15192888405002,141,209,127390.29999999981,128318.3999999999,928.1000000000931,8.208500585416088
test-verif,2026-06-26T11:38:31.713Z,17,608.4074786851629,559.1888730502253,588,562,128409.79999999981,129349.79999999981,940.0,20.600184975216322
test-verif,2026-06-26T11:38:31.713Z,18,267.2805730675075,558.2819223758524,259,578,129440.8999999999,130267.09999999986,826.1999999999534,21.38622162791358
test-verif,2026-06-26T11:38:31.713Z,19,252.3201831112133,281.6805649436901,244,285,130358.59999999986,131249.7999999998,891.1999999999534,8.957906903801703
test-verif,2026-06-26T11:38:31.713Z,20,216.75489106960896,118.67821849899158,204,120,131340.69999999995,132168.0,827.3000000000466,12.823195878329178
test-verif,2026-06-26T11:38:31.713Z,21,133.7854140540112,197.17401418887792,138,185,132258.7999999998,132950.3999999999,691.6000000000931,12.882909460487845
test-verif,2026-06-26T11:38:31.713Z,22,197.6205099626351,534.2309319183594,179,524,133042.0,133833.2999999998,791.2999999998137,21.246066911000213
test-verif,2026-06-26T11:38:31.713Z,23,405.5814031299014,318.1159332932342,415,321,133924.0,134733.2999999998,809.2999999998137,9.850269426290136
test-verif,2026-06-26T11:38:31.713Z,24,207.83201314357694,557.6783145357513,212,565,134824.3999999999,135518.19999999995,693.8000000000466,8.424914983114459
test-verif,2026-06-26T11:38:31.713Z,25,136.35824380551998,117.72651070583204,130,112,135609.69999999995,136833.3999999999,1223.6999999999534,8.556879638889525
test-verif,2026-06-26T11:44:53.226Z,1,174.5034624250795,738.9561402623143,180,736,47563.39999999991,48787.19999999972,1223.7999999998137,6.2410488351709414
test-verif,2026-06-26T11:44:53.226Z,2,95.03467816647307,737.5260633948973,94,737,48878.0,49670.19999999972,792.1999999997206,1.1607332181112617
test-verif,2026-06-26T11:44:53.226Z,3,714.7226494854191,107.10807649125792,714,103,49761.59999999963,50687.299999999814,925.7000000001863,4.171152686824403
test-verif,2026-06-26T11:44:53.226Z,4,713.2195564907004,378.40376932863865,708,383,50778.69999999972,51637.299999999814,858.6000000000931,6.954790172533978
test-verif,2026-06-26T11:44:53.226Z,5,237.1288553096097,687.9605092287942,246,689,51729.19999999972,52620.09999999963,890.8999999999069,8.931839070497308
test-verif,2026-06-26T11:44:53.226Z,6,119.48107219361518,742.9832288312944,123,746,52711.799999999814,53503.799999999814,792.0,4.63505784115818
test-verif,2026-06-26T11:44:53.226Z,7,104.50267864915574,637.359748250544,117,652,53594.5,54170.299999999814,575.7999999998137,19.248896390019766
test-verif,2026-06-26T11:44:53.226Z,8,315.0932350170135,128.08864802902187,318,123,54261.09999999963,55404.69999999972,1143.6000000000931,5.8603431153461125
test-verif,2026-06-26T11:44:53.226Z,9,358.8206332567445,258.9874168238256,354,274,55495.799999999814,56171.0,675.2000000001863,15.76756666761191
test-verif,2026-06-26T11:44:53.226Z,10,414.1314538228425,467.4125249307076,413,473,56262.0,57520.5,1258.5,5.700882861731941
test-verif,2026-06-26T11:44:53.226Z,11,596.6946662773765,174.17213336441046,606,167,57612.09999999963,58754.59999999963,1142.5,11.748563005162929
test-verif,2026-06-26T11:44:53.226Z,12,331.4740362544842,593.0520345004595,323,603,58845.39999999991,59837.39999999991,992.0,13.067949648753634
test-verif,2026-06-26T11:44:53.226Z,13,423.3253526433344,602.7322028609633,421,600,59928.19999999972,60704.59999999963,776.3999999999069,3.58778446806915
test-verif,2026-06-26T11:44:53.226Z,14,131.91151844997412,670.5952035764739,138,673,60796.19999999972,61637.299999999814,841.1000000000931,6.54619381194978
test-verif,2026-06-26T11:44:53.226Z,15,462.8946668277912,659.5707785505532,475,668,61727.69999999972,62603.89999999991,876.2000000001863,14.750961509474328
test-verif,2026-06-26T11:44:53.226Z,16,209.1021021762869,202.925926118855,218,204,62695.69999999972,63687.39999999991,991.7000000001863,8.962489630866868
test-verif,2026-06-26T11:44:53.226Z,17,464.8519660529602,130.94480586348652,477,128,63778.09999999963,64772.5,994.4000000003725,12.499864413346867
test-verif,2026-06-26T11:44:53.226Z,18,516.4453332788112,467.0604200059797,533,460,64863.59999999963,65654.8999999999,791.3000000002794,17.997403171304338
test-verif,2026-06-26T11:44:53.226Z,19,131.11191912942178,664.9738305182285,139,654,65746.5,66620.3999999999,873.8999999999069,13.51468742012132
test-verif,2026-06-26T11:44:53.226Z,20,611.7681224917281,238.61977295484033,608,237,66711.69999999972,67587.5,875.8000000002794,4.101513322896773
test-verif,2026-06-26T11:44:53.226Z,21,229.54249238210616,555.9952189745081,228,567,67678.59999999963,68638.8999999999,960.3000000002794,11.112357453208627
test-verif,2026-06-26T11:44:53.226Z,22,570.3105485685879,574.8784367365406,569,582,68729.69999999972,69537.5,807.8000000002794,7.241146377893647
test-verif,2026-06-26T11:44:53.226Z,23,604.9701155205144,421.1286973077301,606,403,69629.19999999972,70471.59999999963,842.3999999999069,18.157927417973262
test-verif,2026-06-26T11:44:53.226Z,24,426.9607088650917,690.1142687951765,430,705,70562.59999999963,71705.59999999963,1143.0,15.192836604959217
test-verif,2026-06-26T11:44:53.226Z,25,298.9444011393721,569.1242540786604,299,571,71796.69999999972,72921.3999999999,1124.7000000001863,1.8765697415031262
test-verif,2026-06-26T12:05:50.468Z,1,51.1680878569923,445.5163476147024,58,441,38332.299999999814,39442.5,1110.2000000001863,8.189775290360785
test-verif,2026-06-26T12:05:50.468Z,2,601.350336855121,285.34869266290923,607,282,39533.59999999963,40309.59999999963,776.0,6.567528926561826
test-verif,2026-06-26T12:05:50.468Z,3,405.89334946394956,248.81404683767576,421,243,40401.09999999963,41042.59999999963,641.5,16.186847470988305
test-verif,2026-06-26T12:05:50.468Z,4,115.67385483849237,132.57391699685718,132,140,41133.59999999963,42309.89999999991,1176.3000000002794,17.93571087535104
test-verif,2026-06-26T12:05:50.468Z,5,479.09113633172143,226.8025741992496,469,242,42402.19999999972,43243.0,840.8000000002794,18.242609008436883
test-verif,2026-06-26T12:05:50.468Z,6,253.02730356696532,417.0091396808864,268,401,43334.299999999814,44075.69999999972,741.3999999999069,21.919721526468827
test-verif,2026-06-26T12:05:50.468Z,7,398.5883866425588,696.4551299162918,397,686,44166.69999999972,45176.799999999814,1010.1000000000931,10.575098755699546
test-verif,2026-06-26T12:05:50.468Z,8,236.4117986596167,388.42918122744965,230,389,45269.09999999963,45925.69999999972,656.6000000000931,6.437157456716303
test-verif,2026-06-26T12:05:50.468Z,9,461.49405174702645,256.11751317683877,458,256,46017.09999999963,46742.69999999972,725.6000000000931,3.4960273107670803
test-verif,2026-06-26T12:05:50.468Z,10,603.203358797299,624.5339795123397,591,630,46834.09999999963,47710.299999999814,876.2000000001863,13.371587262069394
test-verif,2026-06-26T12:05:50.468Z,11,151.81017341990895,326.2228037706902,156,331,47802.5,48743.89999999991,941.3999999999069,6.354230919990983
test-verif,2026-06-26T12:05:50.468Z,12,334.06242622650444,393.002355924798,327,381,48835.5,49526.19999999972,690.6999999997206,13.926033604381088
test-verif,2026-06-26T12:05:50.468Z,13,718.6410176217253,702.7252760472647,731,702,49617.799999999814,50660.19999999972,1042.3999999999069,12.380245182194145
test-verif,2026-06-26T12:05:50.468Z,14,672.443046454202,638.3463903890764,665,642,50751.59999999963,51877.5,1125.9000000003725,8.291429533466577
test-verif,2026-06-26T12:05:50.468Z,15,463.3569809998768,361.5517812975352,455,367,51968.89999999991,52660.39999999991,691.5,9.976082320339435
test-verif,2026-06-26T12:05:50.468Z,16,657.225627059395,396.18411238706483,657,399,52752.5,53827.09999999963,1074.5999999996275,2.82491249751439
test-verif,2026-06-26T12:05:50.468Z,17,396.22851177876316,625.5901022352355,402,630,53919.19999999972,54676.39999999991,757.2000000001863,7.263420308886909
test-verif,2026-06-26T12:05:50.468Z,18,153.62188514237886,397.2663639674451,156,395,54768.59999999963,55910.89999999991,1142.3000000002794,3.2850929833068547
test-verif,2026-06-26T12:05:50.468Z,19,343.6005986223627,526.843086729454,340,548,56001.39999999991,56760.09999999963,758.6999999997206,21.461111098374385
test-verif,2026-06-26T12:05:50.468Z,20,391.13364789397224,442.837920767148,398,453,56851.299999999814,57559.5,708.2000000001863,12.264364866503044
test-verif,2026-06-26T12:05:50.468Z,21,544.3928391063462,442.699491563286,523,442,57651.5,58460.799999999814,809.2999999998137,21.404271851131085
test-verif,2026-06-26T12:05:50.468Z,22,491.7564553685459,599.4683448682675,479,606,58552.59999999963,59326.09999999963,773.5,14.331422550800424
test-verif,2026-06-26T12:05:50.468Z,23,138.8452737735268,273.3421646336109,141,269,59417.299999999814,60244.09999999963,826.7999999998137,4.8473950547105735
test-verif,2026-06-26T12:05:50.468Z,24,116.32954753212499,108.86497012722963,116,106,60335.799999999814,61143.69999999972,807.8999999999069,2.883861197396263
test-verif,2026-06-26T12:05:50.468Z,25,425.2114659005494,383.8038638722863,415,374,61234.69999999972,62110.799999999814,876.1000000000931,14.155909814081305
test-verif,2026-06-27T05:08:35.954Z,1,367.81477247456536,570.4196828050847,375,580,30463.099999997765,31358.199999999255,895.1000000014901,11.975390271195916
test-verif,2026-06-27T05:08:35.954Z,2,107.38075178996203,117.9398173186383,103,120,31449.199999999255,32857.89999999851,1408.699999999255,4.8410059828343766
test-verif,2026-06-27T05:08:35.954Z,3,698.9497753174791,515.8166788954479,706,516,32948.599999997765,33825.0,876.4000000022352,7.052607652592167
test-verif,2026-06-27T05:08:35.954Z,4,240.66404241148993,500.55569115310175,244,495,33915.89999999851,34708.099999997765,792.1999999992549,6.4803022476572
test-verif,2026-06-27T05:08:35.954Z,5,650.9672984849229,521.280101389882,645,539,34798.89999999851,35675.099999997765,876.1999999992549,18.697685898555058
test-verif,2026-06-27T05:08:35.954Z,6,376.74576578192085,103.76038421490864,372,96,35765.89999999851,36658.39999999851,892.5,9.096474922729906
test-verif,2026-06-27T05:08:35.954Z,7,238.58692462808952,530.4016351794025,234,534,36749.39999999851,37658.300000000745,908.9000000022352,5.8299319829555065
test-verif,2026-06-27T05:08:35.954Z,8,477.65095837363225,300.00201755496073,482,294,37749.0,38575.0,826.0,7.4120427547293755
test-verif,2026-06-27T05:08:35.954Z,9,255.25600415930032,191.1703354776564,251,190,38665.800000000745,39591.5,925.6999999992549,4.413984201856963
test-verif,2026-06-27T05:08:35.954Z,10,135.49159046659975,565.9204814717085,142,558,39682.5,40607.89999999851,925.3999999985099,10.251508249917823
test-verif,2026-06-27T05:08:35.954Z,11,537.4967519273541,447.5060002065874,521,445,40699.39999999851,41575.39999999851,876.0,16.686007946422595
test-verif,2026-06-27T05:08:35.954Z,12,641.8900643751425,607.4926110198044,635,606,41666.699999999255,42674.89999999851,1008.1999999992549,7.0498847331037595
test-verif,2026-06-27T05:08:35.954Z,13,455.66849168461437,666.1461629596685,467,671,42766.0,43591.599999997765,825.5999999977648,12.327319851279443
test-verif,2026-06-27T05:08:35.954Z,14,69.92628111860877,228.83170025196,86,243,43682.39999999851,44875.099999997765,1192.699999999255,21.42673928595537
test-verif,2026-06-27T05:08:35.954Z,15,652.4409131280995,135.9942769304062,650,147,44965.89999999851,45974.800000000745,1008.9000000022352,11.273153825949418
test-verif,2026-06-27T05:08:35.954Z,16,340.505601751192,616.0404685377748,348,615,46065.800000000745,46974.89999999851,909.0999999977648,7.566279131107697
test-verif,2026-06-27T05:08:35.954Z,17,229.60596634040942,198.6507397972485,229,212,47065.800000000745,48258.300000000745,1192.5,13.36300651674145
test-verif,2026-06-27T05:08:35.954Z,18,635.5732406563533,138.41693402411659,630,132,48349.099999997765,49157.89999999851,808.8000000007451,8.49929724644892
test-verif,2026-06-27T05:08:35.954Z,19,528.8231152547735,269.7443313811316,549,273,49249.300000000745,50041.39999999851,792.0999999977648,20.437858404882814
test-verif,2026-06-27T05:08:35.954Z,20,351.5754735780594,164.09844201064843,348,176,50132.39999999851,50891.5,759.1000000014901,12.427030774939734
test-verif,2026-06-27T05:08:35.954Z,21,44.128117411608144,369.7820027281205,37,375,50982.39999999851,52246.099999997765,1263.699999999255,8.833886651016806
test-verif,2026-06-27T05:08:35.954Z,22,714.8673461320628,738.8722168336744,733,744,52338.199999999255,53425.300000000745,1087.1000000014901,18.84376014746708
test-verif,2026-06-27T05:08:35.954Z,23,599.5367016577326,155.81503720791412,605,154,53516.800000000745,54392.199999999255,875.3999999985099,5.756907923767291
test-verif,2026-06-27T05:08:35.954Z,24,271.2478250664585,448.6049877875927,285,449,54483.800000000745,55508.39999999851,1024.5999999977648,13.757846853729605
test-verif,2026-06-27T05:08:35.954Z,25,614.6516303561025,378.7322684311669,618,376,55600.099999997765,56874.5,1274.4000000022352,4.321674450039668
test-verif,2026-06-27T09:46:34.188Z,1,446.70115752730555,124.35507877846752,439.5,120,15967.89999999851,17331.89999999851,1364.0,8.415662831870556
test-verif,2026-06-27T09:46:34.188Z,2,289.00369565066296,347.47029110545077,280.5,355,17423.39999999851,18249.69999999553,826.2999999970198,11.358228548315005
test-verif,2026-06-27T09:46:34.188Z,3,531.1378399570035,124.2023597265024,525.5,142,18341.0,19265.10000000149,924.1000000014901,18.669259189523544
test-verif,2026-06-27T09:46:34.188Z,4,395.3677539168683,233.68750444519452,396.5,226,19356.39999999851,20016.19999999553,659.7999999970198,7.770437940531573
test-verif,2026-06-27T09:46:34.188Z,5,276.4021080246899,142.82181420061923,279.5,157,20107.60000000149,21064.79999999702,957.1999999955297,14.512680222910355
test-verif,2026-06-27T09:46:34.188Z,6,76.61964666488146,348.2974129627761,70.5,349,21156.89999999851,22332.69999999553,1175.7999999970198,6.159846089625114
test-verif,2026-06-27T09:46:34.188Z,7,264.7168527399308,232.6508982792247,259.5,235,22423.79999999702,23215.89999999851,792.1000000014901,5.721348739997678
test-verif,2026-06-27T09:46:34.188Z,8,572.46896103826,241.5989812512828,573.5,248,23308.19999999553,24264.79999999702,956.6000000014901,6.483523915437895
test-verif,2026-06-27T09:46:34.188Z,9,568.7711659117548,592.6392027318868,571.5,598,24355.19999999553,25732.29999999702,1377.1000000014901,6.01537054810248
test-verif,2026-06-27T09:46:34.188Z,10,327.48520189093324,353.17821465006017,330.5,350,25823.69999999553,26847.89999999851,1024.2000000029802,4.380645614551535
test-verif,2026-06-27T09:46:34.188Z,11,297.49313257053757,385.6249099448086,292.5,373,26939.29999999702,27649.10000000149,709.8000000044703,13.576440033436258
test-verif,2026-06-27T09:46:34.188Z,12,609.7291868314855,114.38339333947407,606.5,121,27741.10000000149,28881.10000000149,1140.0,7.36254923873218
test-verif,2026-06-27T09:46:34.188Z,13,534.3906965123326,271.98630047335365,526.5,270,28972.10000000149,29869.60000000149,897.5,8.136859407669718
test-verif,2026-06-27T09:46:34.188Z,14,566.1092125586572,443.887172965696,573.5,457,29961.89999999851,31332.10000000149,1370.2000000029802,15.052241422282759
test-verif,2026-06-27T09:46:34.188Z,15,176.75166249603853,530.0486553248288,183.5,538,31424.10000000149,32766.19999999553,1342.0999999940395,10.42899521577923
test-verif,2026-06-27T09:46:34.188Z,16,183.48539692702508,419.6087911270221,173.5,418,32858.39999999851,33815.89999999851,957.5,10.114166336412847
test-verif,2026-06-27T09:46:34.188Z,17,500.22845939399366,598.0073610215079,487.5,594,33907.60000000149,35048.5,1140.8999999985099,13.344385369931668
test-verif,2026-06-27T09:46:34.188Z,18,340.9067765120084,536.0880369656122,324.5,538,35141.0,35949.60000000149,808.6000000014901,16.517806094026383
test-verif,2026-06-27T09:46:34.188Z,19,110.39494837517609,526.376017778789,97.5,522,36041.89999999851,36898.19999999553,856.2999999970198,13.617239999307266
test-verif,2026-06-27T09:46:34.188Z,20,519.119020244492,384.91309451223105,515.5,399,36989.79999999702,37999.39999999851,1009.6000000014901,14.544353328745078
test-verif,2026-06-27T09:46:34.188Z,21,189.45853501551005,128.07454607251358,195.5,133,38091.89999999851,39781.89999999851,1690.0,7.794831335610122
test-verif,2026-06-27T09:46:34.188Z,22,102.02869738187096,535.2156495727388,93.5,541,39873.29999999702,40932.69999999553,1059.3999999985099,10.305211734694693
test-verif,2026-06-27T09:46:34.188Z,23,126.1700654752522,199.86729417408228,130.5,205,41024.29999999702,42049.39999999851,1025.1000000014901,6.715132320662988
test-verif,2026-06-27T09:46:34.188Z,24,288.45415840668113,312.8352585162664,293.5,321,42140.0,43132.5,992.5,9.598099857839957
test-verif,2026-06-27T09:46:34.188Z,25,342.73118837906134,590.495196627214,338.5,585,43225.10000000149,44332.29999999702,1107.1999999955297,6.935426524075345
test-verif,2026-06-28T15:55:12.302Z,1,317.93892351920425,139.9633471106864,317,156,52419,54943,2524,16.06411570137755
test-verif,2026-06-28T15:55:12.302Z,2,434.39620102872635,486.810472394573,449,510,55035,56298,1263,27.40483780204205
test-verif,2026-06-28T15:55:12.302Z,3,517.5272796162544,200.92763100334253,513,195,56388,57489,1101,7.4587579418788135
test-verif,2026-06-28T15:55:12.302Z,4,289.7010944408851,531.3787273551404,295,523,57580,58603,1023,9.913701236984982
test-verif,2026-06-28T15:55:12.302Z,5,607.8112662206751,498.2007036553819,599,495,58694,59538,844,9.374588860381271
test-verif,2026-06-28T15:55:12.302Z,6,637.002155005142,475.1939245268872,637,480,59630,60619,989,4.806075956256161
test-verif,2026-06-28T15:55:12.302Z,7,550.9881942076447,465.9657667832155,550,479,60709,61537,828,13.071639657730447
test-verif,2026-06-28T15:55:12.302Z,8,222.8043351859252,359.2250660695573,219,351,61628,62639,1011,9.062266717298206
test-verif,2026-06-28T15:55:12.302Z,9,218.62444182674682,481.15868062125594,219,484,62730,64137,1407,2.866032057309164
test-verif,2026-06-28T15:55:12.302Z,10,706.0440259840968,261.6156395976931,697,278,64228,65223,995,18.714744769664957
test-verif,2026-06-28T15:55:12.302Z,11,309.67999079284925,191.1439723292356,293,200,65314,66154,840,18.88521429465074
test-verif,2026-06-28T15:55:12.302Z,12,556.7370382261895,112.78634304841489,572,120,66245,67403,1158,16.881790447815444
test-verif,2026-06-28T15:55:12.302Z,13,651.260851528991,464.01957296749265,623,452,67494,68815,1321,30.7106799577045
test-verif,2026-06-28T15:55:12.302Z,14,300.3280075098181,162.91386112772432,311,162,68905,70119,1214,10.711048775505784
test-verif,2026-06-28T15:55:12.302Z,15,403.65059861981854,161.71676980692862,394,165,70210,71148,938,10.193804698028062
test-verif,2026-06-28T15:55:12.302Z,16,366.1042743558777,197.1095090129278,371,202,71240,72142,902,6.9199011320358705
test-verif,2026-06-28T15:55:12.302Z,17,566.439021603399,107.4109876954859,587,116,72234,73184,950,22.282840146457662
test-verif,2026-06-28T15:55:12.302Z,18,408.87695151512236,440.038809707979,409,445,73276,74570,1294,4.962715994621706
test-verif,2026-06-28T15:55:12.302Z,19,454.39705515359753,242.60884470791243,455,235,74661,75567,906,7.632696789269845
test-verif,2026-06-28T15:55:12.302Z,20,348.64225173695945,218.09592695759395,353,225,75659,76597,938,8.164324497403989
test-verif,2026-06-28T15:55:12.302Z,21,675.5100234367507,321.6644134982264,688,339,76688,78489,1801,21.3663771826436
test-verif,2026-06-28T15:55:12.302Z,22,51.94352246869694,108.98752530556021,42,101,78579,80160,1581,12.754379623974097
test-verif,2026-06-28T15:55:12.302Z,23,255.22887932002442,238.18400978912993,258,242,80253,81165,912,4.716024927038079
test-verif,2026-06-28T15:55:12.302Z,24,501.2942727291993,155.61682235621134,501,145,81262,82198,936,10.620899838643588
test-verif,2026-06-28T15:55:12.302Z,25,723.1269220174884,450.73183870529164,725,453,82289,83287,998,2.941594259476137
sp1,2026-06-28T16:02:26.056Z,1,685.4948753591244,159.82098280787372,663,162,217641,219558,1917,22.600166666335117
sp1,2026-06-28T16:02:26.056Z,2,682.5099400646333,615.8387758986794,688,635,219649,220961,1312,19.932216814869058
sp1,2026-06-28T16:02:26.056Z,3,172.23789214269993,548.4389009538678,184,547,221052,222170,1118,11.849793972968543
sp1,2026-06-28T16:02:26.056Z,4,309.6742522470507,105.18335859490142,308,113,222261,223235,974,7.993935416467644
sp1,2026-06-28T16:02:26.056Z,5,86.93580011047735,189.21329646444588,101,192,223326,224183,857,14.33762306407582
sp1,2026-06-28T16:02:26.056Z,6,629.5681152494554,146.17776210305965,648,148,224275,225368,1093,18.52174199178907
sp1,2026-06-28T16:02:26.056Z,7,301.9110611334246,614.6901004472528,305,608,225460,226524,1064,7.3687846566290895
sp1,2026-06-28T16:02:26.056Z,8,180.15609094239792,298.02094015269563,177,301,226615,227885,1270,4.3400123975061815
sp1,2026-06-28T16:02:26.056Z,9,346.67912495095385,133.36783678601387,348,139,227978,229068,1090,5.784978250967869
sp1,2026-06-28T16:02:26.056Z,10,437.72788822693656,472.0403900142961,433,470,229160,230575,1415,5.149380399314526
sp1,2026-06-28T16:02:26.056Z,11,632.6355677081102,212.5387217643912,620,202,230667,231844,1177,16.453638738391287
sp1,2026-06-28T16:02:26.056Z,12,72.04384802220497,176.0053389426394,53,176,231935,232884,949,19.043848770591218
sp1,2026-06-28T16:02:26.056Z,13,214.87228584438037,138.18161071200956,226,140,232975,234018,1043,11.275307620276081
sp1,2026-06-28T16:02:26.056Z,14,126.04923027372125,208.6581188728935,125,212,234111,235038,927,3.5027208902514215
sp1,2026-06-28T16:02:26.056Z,15,222.08577177925233,441.31295519670056,216,433,235129,236017,888,10.30251630678131
sp1,2026-06-28T16:02:26.056Z,16,599.2155411325439,202.63174441287455,615,193,236108,237207,1099,18.491069254463206
sp1,2026-06-28T16:02:26.056Z,17,676.8510283884845,482.3054256363262,680,487,237298,238345,1047,5.652879855984374
sp1,2026-06-28T16:02:26.056Z,18,572.0818898389971,262.5454681777311,579,257,238436,240054,1618,8.866367097633619
sp1,2026-06-28T16:02:26.056Z,19,338.26014931013447,542.544452694345,328,526,240146,241134,988,19.46765468210464
sp1,2026-06-28T16:02:26.056Z,20,601.4472102819591,359.7768357577159,590,359,241225,242207,982,11.473538993434236
sp1,2026-06-28T16:02:26.056Z,21,669.253005055353,279.24975278153363,668,276,242298,243295,997,3.4829462829371596
sp1,2026-06-28T16:02:26.056Z,22,497.29098821282525,438.3111578445943,503,440,243386,244301,915,5.9535706439056915
sp1,2026-06-28T16:02:26.056Z,23,53.81210991246634,204.40541147995998,53,199,244392,245579,1187,5.46607681775597
sp1,2026-06-28T16:02:26.056Z,24,354.0536735114883,609.8103508746018,370,630,245671,247062,1391,25.727558381721785
sp1,2026-06-28T16:02:26.056Z,25,479.8387695820656,174.61437351599312,489,164,247155,248075,920,14.021164998226887
test-verif,2026-06-28T16:15:45.185Z,1,99.00377735236489,453.1414266200603,105,454,548409,549902,1493,6.057378499710352
