subject_id,collected_at,segment,key_id,key_category,press_ts,release_ts,dwell_ms
akshit,2026-06-24T11:05:19.196Z,free,m,alphanum,137132.70000000298,137250.6000000015,117.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,137243.80000000447,137352.0,108.19999999552964
akshit,2026-06-24T11:05:19.196Z,free,space,space,137412.3999999985,137495.70000000298,83.30000000447035
akshit,2026-06-24T11:05:19.196Z,free,t,alphanum,137562.8999999985,137615.3999999985,52.5
akshit,2026-06-24T11:05:19.196Z,free,h,alphanum,137612.8999999985,137703.1000000015,90.20000000298025
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,137736.0,137832.5,96.5
akshit,2026-06-24T11:05:19.196Z,free,space,space,137817.5,137888.20000000298,70.70000000298023
akshit,2026-06-24T11:05:19.196Z,free,v,alphanum,137964.0,138063.70000000298,99.70000000298025
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,138069.1000000015,138126.70000000298,57.60000000149011
akshit,2026-06-24T11:05:19.196Z,free,l,alphanum,138234.8999999985,138331.70000000298,96.80000000447036
akshit,2026-06-24T11:05:19.196Z,free,l,alphanum,138462.70000000298,138543.30000000447,80.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,a,alphanum,138714.20000000298,138870.6000000015,156.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,138913.30000000447,139117.20000000298,203.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,n,alphanum,139053.1000000015,139153.0,99.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,y,alphanum,139855.8999999985,139939.1000000015,83.20000000298023
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,139960.8999999985,140120.80000000447,159.90000000596046
akshit,2026-06-24T11:05:19.196Z,free,u,alphanum,140069.70000000298,140185.80000000447,116.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,space,space,140211.3999999985,140331.70000000298,120.30000000447036
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,140400.3999999985,140522.70000000298,122.30000000447036
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,140487.20000000298,140596.6000000015,109.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,t,alphanum,140651.5,140711.30000000447,59.80000000447035
akshit,2026-06-24T11:05:19.196Z,free,h,alphanum,140735.3999999985,140819.1000000015,83.70000000298023
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,140834.6000000015,140966.6000000015,132.0
akshit,2026-06-24T11:05:19.196Z,free,r,alphanum,140945.1000000015,141042.70000000298,97.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,space,space,141046.3999999985,141127.1000000015,80.70000000298023
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,141226.8999999985,141314.5,87.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,d,alphanum,141333.3999999985,141421.1000000015,87.70000000298023
akshit,2026-06-24T11:05:19.196Z,free,backspace,special,141836.70000000298,141900.5,63.79999999701977
akshit,2026-06-24T11:05:19.196Z,free,backspace,special,141994.3999999985,142063.30000000447,68.90000000596046
akshit,2026-06-24T11:05:19.196Z,free,d,alphanum,142099.80000000447,142194.30000000447,94.5
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,142265.3999999985,142362.1000000015,96.70000000298025
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,142383.20000000298,142480.20000000298,97.0
akshit,2026-06-24T11:05:19.196Z,free,space,space,142492.6000000015,142593.8999999985,101.29999999701975
akshit,2026-06-24T11:05:19.196Z,free,a,alphanum,142606.20000000298,142737.80000000447,131.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,space,space,142746.0,142812.6000000015,66.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,h,alphanum,142918.20000000298,143005.6000000015,87.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,143034.20000000298,143192.70000000298,158.5
akshit,2026-06-24T11:05:19.196Z,free,r,alphanum,143144.20000000298,143266.0,121.79999999701975
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,143289.70000000298,143378.6000000015,88.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,space,space,143403.20000000298,143528.3999999985,125.19999999552964
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,143535.30000000447,143626.5,91.19999999552964
akshit,2026-06-24T11:05:19.196Z,free,r,alphanum,143684.3999999985,143820.3999999985,136.0
akshit,2026-06-24T11:05:19.196Z,free,space,space,143862.30000000447,143943.3999999985,81.09999999403954
akshit,2026-06-24T11:05:19.196Z,free,l,alphanum,144017.80000000447,144182.0,164.19999999552965
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,144137.3999999985,144262.80000000447,125.40000000596046
akshit,2026-06-24T11:05:19.196Z,free,v,alphanum,144193.1000000015,144343.8999999985,150.79999999701977
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,144328.80000000447,144498.5,169.69999999552965
akshit,2026-06-24T11:05:19.196Z,free,space,space,144462.70000000298,144553.20000000298,90.5
akshit,2026-06-24T11:05:19.196Z,free,l,alphanum,144634.80000000447,144694.0,59.19999999552965
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,144846.6000000015,144986.20000000298,139.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,n,alphanum,144994.6000000015,145081.8999999985,87.29999999701977
akshit,2026-06-24T11:05:19.196Z,free,g,alphanum,145115.6000000015,145194.0,78.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,space,space,145268.3999999985,145316.70000000298,48.30000000447035
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,145378.80000000447,145478.80000000447,100.0
akshit,2026-06-24T11:05:19.196Z,free,n,alphanum,145517.3999999985,145611.3999999985,94.0
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,145617.70000000298,145793.5,175.79999999701977
akshit,2026-06-24T11:05:19.196Z,free,u,alphanum,145782.20000000298,145898.70000000298,116.5
akshit,2026-06-24T11:05:19.196Z,free,g,alphanum,145952.30000000447,146011.0,58.69999999552965
akshit,2026-06-24T11:05:19.196Z,free,h,alphanum,146061.70000000298,146166.1000000015,104.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,t,alphanum,146282.6000000015,146392.8999999985,110.29999999701975
akshit,2026-06-24T11:05:19.196Z,free,space,space,146401.5,146497.70000000298,96.20000000298025
akshit,2026-06-24T11:05:19.196Z,free,backspace,special,147130.8999999985,147202.20000000298,71.30000000447035
akshit,2026-06-24T11:05:19.196Z,free,t,alphanum,147246.30000000447,147335.0,88.69999999552965
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,147416.3999999985,147502.30000000447,85.90000000596046
akshit,2026-06-24T11:05:19.196Z,free,space,space,147545.5,147681.0,135.5
akshit,2026-06-24T11:05:19.196Z,free,s,alphanum,147711.1000000015,147828.70000000298,117.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,147961.80000000447,148055.6000000015,93.79999999701975
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,148156.3999999985,148281.3999999985,125.0
akshit,2026-06-24T11:05:19.196Z,free,space,space,148285.20000000298,148384.0,98.79999999701975
akshit,2026-06-24T11:05:19.196Z,free,y,alphanum,148552.3999999985,148672.3999999985,120.0
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,148687.20000000298,148861.1000000015,173.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,u,alphanum,148811.30000000447,148910.8999999985,99.59999999403954
akshit,2026-06-24T11:05:19.196Z,free,r,alphanum,148938.80000000447,149012.80000000447,74.0
akshit,2026-06-24T11:05:19.196Z,free,s,alphanum,149056.20000000298,149217.3999999985,161.19999999552965
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,149177.5,149304.80000000447,127.30000000447036
akshit,2026-06-24T11:05:19.196Z,free,l,alphanum,149317.6000000015,149398.1000000015,80.5
akshit,2026-06-24T11:05:19.196Z,free,f,alphanum,149429.5,149543.5,114.0
akshit,2026-06-24T11:05:19.196Z,free,space,space,149554.80000000447,149621.30000000447,66.5
akshit,2026-06-24T11:05:19.196Z,free,b,alphanum,149744.20000000298,149828.1000000015,83.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,149843.80000000447,149977.3999999985,133.59999999403954
akshit,2026-06-24T11:05:19.196Z,free,c,alphanum,150003.20000000298,150111.5,108.29999999701975
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,150103.0,150255.70000000298,152.70000000298023
akshit,2026-06-24T11:05:19.196Z,free,m,alphanum,150187.3999999985,150295.70000000298,108.30000000447036
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,150300.5,150411.0,110.5
akshit,2026-06-24T11:05:19.196Z,free,space,space,150430.1000000015,150510.1000000015,80.0
akshit,2026-06-24T11:05:19.196Z,free,t,alphanum,150527.0,150618.20000000298,91.20000000298025
akshit,2026-06-24T11:05:19.196Z,free,h,alphanum,150656.3999999985,150727.1000000015,70.70000000298023
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,150711.8999999985,150843.30000000447,131.40000000596046
akshit,2026-06-24T11:05:19.196Z,free,space,space,150836.30000000447,150938.5,102.19999999552964
akshit,2026-06-24T11:05:19.196Z,free,v,alphanum,150971.6000000015,151066.0,94.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,151079.1000000015,151160.6000000015,81.5
akshit,2026-06-24T11:05:19.196Z,free,l,alphanum,151267.1000000015,151345.1000000015,78.0
akshit,2026-06-24T11:05:19.196Z,free,l,alphanum,151436.5,151516.80000000447,80.30000000447035
akshit,2026-06-24T11:05:19.196Z,free,a,alphanum,151581.80000000447,151751.80000000447,170.0
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,151717.20000000298,151900.5,183.29999999701977
akshit,2026-06-24T11:05:19.196Z,free,n,alphanum,151828.20000000298,151960.30000000447,132.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,y,alphanum,152636.1000000015,152715.30000000447,79.20000000298023
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,152751.3999999985,152898.70000000298,147.30000000447035
akshit,2026-06-24T11:05:19.196Z,free,u,alphanum,152860.3999999985,152936.5,76.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,space,space,152994.1000000015,153077.3999999985,83.29999999701977
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,153173.30000000447,153284.80000000447,111.5
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,153277.70000000298,153382.30000000447,104.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,t,alphanum,153464.3999999985,153539.1000000015,74.70000000298023
akshit,2026-06-24T11:05:19.196Z,free,h,alphanum,153579.30000000447,153677.6000000015,98.29999999701975
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,153693.0,153821.3999999985,128.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,r,alphanum,154213.6000000015,154284.20000000298,70.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,space,space,154313.3999999985,154385.3999999985,72.0
akshit,2026-06-24T11:05:19.196Z,free,d,alphanum,154461.20000000298,154548.30000000447,87.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,154544.0,154645.70000000298,101.70000000298025
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,154682.3999999985,154789.0,106.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,space,space,154797.0,154886.5,89.5
akshit,2026-06-24T11:05:19.196Z,free,a,alphanum,155029.0,155169.5,140.5
akshit,2026-06-24T11:05:19.196Z,free,space,space,155339.30000000447,155416.0,76.69999999552965
akshit,2026-06-24T11:05:19.196Z,free,h,alphanum,155544.8999999985,155632.70000000298,87.80000000447035
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,155640.20000000298,155789.1000000015,148.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,r,alphanum,155793.8999999985,155884.1000000015,90.20000000298025
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,155945.80000000447,156033.3999999985,87.59999999403954
akshit,2026-06-24T11:05:19.196Z,free,space,space,156066.0,156162.30000000447,96.30000000447036
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,156265.8999999985,156353.0,87.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,r,alphanum,156577.70000000298,156679.0,101.29999999701975
akshit,2026-06-24T11:05:19.196Z,free,space,space,156711.3999999985,156784.5,73.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,l,alphanum,156827.1000000015,157020.70000000298,193.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,156979.3999999985,157065.5,86.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,v,alphanum,157043.8999999985,157149.3999999985,105.5
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,157127.8999999985,157262.0,134.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,space,space,157245.20000000298,157372.80000000447,127.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,l,alphanum,157385.0,157465.70000000298,80.70000000298023
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,157611.3999999985,157755.80000000447,144.40000000596046
akshit,2026-06-24T11:05:19.196Z,free,n,alphanum,157733.3999999985,157836.0,102.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,g,alphanum,157872.1000000015,157960.20000000298,88.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,space,space,158284.30000000447,158384.20000000298,99.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,158494.80000000447,158605.1000000015,110.29999999701975
akshit,2026-06-24T11:05:19.196Z,free,n,alphanum,158661.0,158737.80000000447,76.80000000447035
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,158846.0,158993.80000000447,147.80000000447035
akshit,2026-06-24T11:05:19.196Z,free,u,alphanum,158980.0,159079.8999999985,99.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,g,alphanum,159164.1000000015,159212.0,47.89999999850989
akshit,2026-06-24T11:05:19.196Z,free,h,alphanum,159513.1000000015,159595.70000000298,82.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,t,alphanum,159714.30000000447,159812.3999999985,98.09999999403954
akshit,2026-06-24T11:05:19.196Z,free,space,space,159820.6000000015,159927.1000000015,106.5
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,160093.70000000298,160160.30000000447,66.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,space,space,160379.0,160493.1000000015,114.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,s,alphanum,160736.20000000298,160879.1000000015,142.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,160862.5,160962.80000000447,100.30000000447036
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,161053.8999999985,161170.0,116.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,space,space,161137.6000000015,161229.80000000447,92.20000000298025
akshit,2026-06-24T11:05:19.196Z,free,y,alphanum,161367.80000000447,161471.20000000298,103.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,161503.30000000447,161679.6000000015,176.29999999701977
akshit,2026-06-24T11:05:19.196Z,free,u,alphanum,161631.3999999985,161727.20000000298,95.80000000447036
akshit,2026-06-24T11:05:19.196Z,free,r,alphanum,161762.5,161845.1000000015,82.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,s,alphanum,161930.30000000447,162102.3999999985,172.09999999403954
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,162079.80000000447,162179.1000000015,99.29999999701975
akshit,2026-06-24T11:05:19.196Z,free,l,alphanum,162183.20000000298,162293.1000000015,109.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,f,alphanum,162388.3999999985,162488.30000000447,99.90000000596046
akshit,2026-06-24T11:05:19.196Z,free,space,space,162502.0,162594.5,92.5
akshit,2026-06-24T11:05:19.196Z,free,b,alphanum,162863.0,162933.5,70.5
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,162989.5,163117.8999999985,128.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,c,alphanum,163133.3999999985,163260.6000000015,127.20000000298025
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,163222.6000000015,163385.0,162.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,m,alphanum,163299.20000000298,163416.70000000298,117.5
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,163430.0,163565.70000000298,135.70000000298023
akshit,2026-06-24T11:05:19.196Z,free,space,space,163570.0,163652.8999999985,82.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,t,alphanum,163696.6000000015,163795.20000000298,98.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,h,alphanum,163771.20000000298,163871.1000000015,99.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,163893.30000000447,163999.80000000447,106.5
akshit,2026-06-24T11:05:19.196Z,free,space,space,163993.20000000298,164056.20000000298,63.0
akshit,2026-06-24T11:05:19.196Z,free,v,alphanum,164155.1000000015,164236.30000000447,81.20000000298023
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,164263.3999999985,164305.0,41.60000000149011
akshit,2026-06-24T11:05:19.196Z,free,l,alphanum,164445.20000000298,164499.6000000015,54.39999999850989
akshit,2026-06-24T11:05:19.196Z,free,l,alphanum,164587.0,164666.30000000447,79.30000000447035
akshit,2026-06-24T11:05:19.196Z,free,a,alphanum,164706.6000000015,164860.6000000015,154.0
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,164879.6000000015,165018.5,138.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,n,alphanum,164968.0,165078.30000000447,110.30000000447036
akshit,2026-06-24T11:05:19.196Z,free,space,space,165145.5,165251.6000000015,106.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,backspace,special,165734.1000000015,165783.8999999985,49.79999999701977
akshit,2026-06-24T11:05:19.196Z,free,y,alphanum,166029.6000000015,166110.30000000447,80.70000000298023
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,166104.0,166287.8999999985,183.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,u,alphanum,166249.0,166352.20000000298,103.20000000298025
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,166779.5,166862.20000000298,82.70000000298023
akshit,2026-06-24T11:05:19.196Z,free,backspace,special,167116.6000000015,167195.80000000447,79.20000000298023
akshit,2026-06-24T11:05:19.196Z,free,space,space,167250.0,167344.30000000447,94.30000000447036
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,167932.80000000447,168034.70000000298,101.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,168015.0,168128.8999999985,113.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,h,alphanum,168262.3999999985,168345.6000000015,83.20000000298023
akshit,2026-06-24T11:05:19.196Z,free,backspace,special,168685.0,168745.8999999985,60.89999999850989
akshit,2026-06-24T11:05:19.196Z,free,t,alphanum,168818.1000000015,168892.8999999985,74.79999999701977
akshit,2026-06-24T11:05:19.196Z,free,h,alphanum,168963.20000000298,169044.0,80.79999999701977
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,169096.5,169248.0,151.5
akshit,2026-06-24T11:05:19.196Z,free,r,alphanum,169216.20000000298,169334.6000000015,118.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,space,space,169345.3999999985,169448.5,103.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,d,alphanum,169729.70000000298,169806.3999999985,76.69999999552965
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,169855.3999999985,169939.70000000298,84.30000000447035
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,169963.5,170054.0,90.5
akshit,2026-06-24T11:05:19.196Z,free,space,space,170061.30000000447,170143.6000000015,82.29999999701977
akshit,2026-06-24T11:05:19.196Z,free,a,alphanum,170253.20000000298,170373.20000000298,120.0
akshit,2026-06-24T11:05:19.196Z,free,space,space,170385.8999999985,170445.5,59.60000000149011
akshit,2026-06-24T11:05:19.196Z,free,h,alphanum,170612.6000000015,170684.1000000015,71.5
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,170734.6000000015,170879.30000000447,144.70000000298023
akshit,2026-06-24T11:05:19.196Z,free,r,alphanum,170819.0,170940.80000000447,121.80000000447036
akshit,2026-06-24T11:05:19.196Z,free,space,space,170916.1000000015,171021.80000000447,105.70000000298025
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,171103.1000000015,171187.20000000298,84.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,r,alphanum,171229.80000000447,171332.20000000298,102.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,space,space,171362.70000000298,171447.70000000298,85.0
akshit,2026-06-24T11:05:19.196Z,free,l,alphanum,171585.3999999985,171746.20000000298,160.80000000447035
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,171711.70000000298,171821.1000000015,109.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,v,alphanum,171864.80000000447,171994.20000000298,129.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,171963.30000000447,172134.6000000015,171.29999999701977
akshit,2026-06-24T11:05:19.196Z,free,space,space,172113.0,172203.1000000015,90.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,l,alphanum,173628.3999999985,173693.20000000298,64.80000000447035
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,173838.30000000447,173915.70000000298,77.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,backspace,special,174432.8999999985,174503.20000000298,70.30000000447035
akshit,2026-06-24T11:05:19.196Z,free,l,alphanum,175031.0,175110.70000000298,79.70000000298023
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,175261.3999999985,175422.70000000298,161.30000000447035
akshit,2026-06-24T11:05:19.196Z,free,n,alphanum,175383.80000000447,175479.6000000015,95.79999999701975
akshit,2026-06-24T11:05:19.196Z,free,g,alphanum,175536.70000000298,175604.20000000298,67.5
akshit,2026-06-24T11:05:19.196Z,free,space,space,175679.6000000015,175762.6000000015,83.0
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,175883.30000000447,175969.70000000298,86.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,n,alphanum,175977.6000000015,176063.20000000298,85.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,176135.30000000447,176306.5,171.19999999552965
akshit,2026-06-24T11:05:19.196Z,free,u,alphanum,176277.70000000298,176380.30000000447,102.60000000149012
akshit,2026-06-24T11:05:19.196Z,free,g,alphanum,176438.5,176506.70000000298,68.20000000298023
akshit,2026-06-24T11:05:19.196Z,free,h,alphanum,176545.0,176650.0,105.0
akshit,2026-06-24T11:05:19.196Z,free,t,alphanum,176727.5,176811.3999999985,83.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,space,space,176856.20000000298,176932.30000000447,76.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,backspace,special,177617.0,177697.70000000298,80.70000000298023
akshit,2026-06-24T11:05:19.196Z,free,t,alphanum,177733.8999999985,177798.70000000298,64.80000000447035
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,177912.6000000015,177994.30000000447,81.70000000298023
akshit,2026-06-24T11:05:19.196Z,free,space,space,178044.70000000298,178169.0,124.29999999701975
akshit,2026-06-24T11:05:19.196Z,free,s,alphanum,178204.20000000298,178316.30000000447,112.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,178284.3999999985,178380.6000000015,96.20000000298025
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,178470.30000000447,178570.1000000015,99.79999999701975
akshit,2026-06-24T11:05:19.196Z,free,space,space,178612.70000000298,178700.8999999985,88.19999999552965
akshit,2026-06-24T11:05:19.196Z,free,y,alphanum,178880.8999999985,178982.80000000447,101.90000000596046
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,179028.20000000298,179184.6000000015,156.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,u,alphanum,179145.3999999985,179236.80000000447,91.40000000596046
akshit,2026-06-24T11:05:19.196Z,free,r,alphanum,179252.80000000447,179349.70000000298,96.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,s,alphanum,179398.8999999985,179578.70000000298,179.80000000447035
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,179557.30000000447,179645.0,87.69999999552965
akshit,2026-06-24T11:05:19.196Z,free,l,alphanum,179667.0,179786.30000000447,119.30000000447036
akshit,2026-06-24T11:05:19.196Z,free,f,alphanum,179856.20000000298,180004.20000000298,148.0
akshit,2026-06-24T11:05:19.196Z,free,space,space,180045.5,180115.8999999985,70.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,b,alphanum,180484.1000000015,180527.20000000295,43.10000000149011
akshit,2026-06-24T11:05:19.196Z,free,c,alphanum,180737.30000000447,180780.8999999985,43.599999994039536
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,180744.80000000447,180940.1000000015,195.29999999701977
akshit,2026-06-24T11:05:19.196Z,free,backspace,special,181310.8999999985,181369.80000000447,58.900000005960464
akshit,2026-06-24T11:05:19.196Z,free,backspace,special,181462.1000000015,181537.80000000447,75.70000000298023
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,181551.8999999985,181711.20000000295,159.30000000447035
akshit,2026-06-24T11:05:19.196Z,free,c,alphanum,181696.6000000015,181846.1000000015,149.5
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,181862.1000000015,182028.20000000295,166.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,m,alphanum,181952.80000000447,182061.0,108.19999999552964
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,182089.30000000447,182179.5,90.19999999552964
akshit,2026-06-24T11:05:19.196Z,free,space,space,182227.80000000447,182322.5,94.69999999552964
akshit,2026-06-24T11:05:19.196Z,free,t,alphanum,182368.30000000447,182445.70000000295,77.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,h,alphanum,182469.5,182529.70000000295,60.20000000298023
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,182549.3999999985,182637.20000000295,87.80000000447035
akshit,2026-06-24T11:05:19.196Z,free,space,space,182896.6000000015,183022.30000000447,125.70000000298025
akshit,2026-06-24T11:05:19.196Z,free,v,alphanum,183086.0,183195.30000000447,109.30000000447036
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,183417.30000000447,183514.70000000295,97.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,l,alphanum,183795.0,183850.70000000295,55.70000000298023
akshit,2026-06-24T11:05:19.196Z,free,l,alphanum,183973.30000000447,184065.80000000447,92.5
akshit,2026-06-24T11:05:19.196Z,free,a,alphanum,184135.20000000295,184271.0,135.79999999701977
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,184277.5,184498.6000000015,221.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,n,alphanum,184447.20000000295,184523.1000000015,75.89999999850988
akshit,2026-06-24T11:05:19.196Z,free,y,alphanum,184946.0,185039.0,93.0
akshit,2026-06-24T11:05:19.196Z,free,o,alphanum,185081.1000000015,185239.30000000447,158.20000000298023
akshit,2026-06-24T11:05:19.196Z,free,u,alphanum,185184.70000000295,185300.0,115.29999999701975
akshit,2026-06-24T11:05:19.196Z,free,space,space,185344.0,185450.20000000295,106.20000000298025
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,185503.30000000447,185628.1000000015,124.79999999701975
akshit,2026-06-24T11:05:19.196Z,free,i,alphanum,185616.5,185732.6000000015,116.10000000149012
akshit,2026-06-24T11:05:19.196Z,free,t,alphanum,185764.6000000015,185839.0,74.39999999850988
akshit,2026-06-24T11:05:19.196Z,free,h,alphanum,185863.0,185948.20000000295,85.20000000298023
akshit,2026-06-24T11:05:19.196Z,free,e,alphanum,185952.20000000295,186179.8999999985,227.69999999552965
